10,3,1306,458,75,201,1,-1,-1,-1
10,5,265,457,92,245,1,-1,-1,-1
10,6,123,522,73,220,1,-1,-1,-1
10,4,1279,537,41,121,1,-1,-1,-1
10,7,1869,344,48,246,1,-1,-1,-1
11,2,2,221,175,672,1,-1,-1,-1
11,1,1689,389,148,354,1,-1,-1,-1
11,5,264,457,92,245,1,-1,-1,-1
11,3,1309,459,76,200,1,-1,-1,-1
11,7,1867,343,50,259,1,-1,-1,-1
11,6,122,518,73,227,1,-1,-1,-1
11,4,1281,538,40,120,1,-1,-1,-1
12,2,2,221,178,673,1,-1,-1,-1
12,1,1687,388,151,355,1,-1,-1,-1
12,5,264,455,92,247,1,-1,-1,-1
12,3,1311,458,79,201,1,-1,-1,-1
12,7,1865,343,52,266,1,-1,-1,-1
12,6,122,513,73,233,1,-1,-1,-1
12,4,1282,539,41,120,1,-1,-1,-1
13,2,1,216,185,694,1,-1,-1,-1
13,1,1682,387,156,358,1,-1,-1,-1
13,5,262,455,95,247,1,-1,-1,-1
13,7,1864,341,53,280,1,-1,-1,-1
13,3,1313,458,81,202,1,-1,-1,-1
13,6,122,511,69,234,1,-1,-1,-1
13,4,1285,539,40,120,1,-1,-1,-1
14,2,1,222,188,692,1,-1,-1,-1
14,1,1681,384,153,361,1,-1,-1,-1
14,3,1315,458,80,201,1,-1,-1,-1
14,5,262,455,98,248,1,-1,-1,-1
14,7,1864,337,53,300,1,-1,-1,-1
14,8,1806,443,49,175,1,-1,-1,-1
14,4,1286,538,39,122,1,-1,-1,-1
14,6,121,516,69,226,1,-1,-1,-1
15,2,0,229,194,685,1,-1,-1,-1
15,1,1678,382,155,363,1,-1,-1,-1
15,7,1862,338,55,314,1,-1,-1,-1
15,3,1318,459,78,201,1,-1,-1,-1
15,8,1805,441,57,177,1,-1,-1,-1
15,5,260,456,108,245,1,-1,-1,-1
15,4,1288,539,38,122,1,-1,-1,-1
15,6,122,525,67,213,1,-1,-1,-1
16,2,0,232,199,681,1,-1,-1,-1
16,1,1675,381,155,363,1,-1,-1,-1
16,7,1863,340,54,323,1,-1,-1,-1
16,3,1318,460,79,199,1,-1,-1,-1
16,8,1806,441,60,178,1,-1,-1,-1
16,5,288,456,75,245,1,-1,-1,-1
16,4,1289,538,40,123,1,-1,-1,-1
16,6,121,522,68,221,1,-1,-1,-1
17,2,0,235,204,677,1,-1,-1,-1
17,1,1669,379,160,364,1,-1,-1,-1
17,7,1861,332,56,344,1,-1,-1,-1
17,3,1321,462,75,197,1,-1,-1,-1
17,8,1805,444,63,174,1,-1,-1,-1
17,4,1289,538,44,123,1,-1,-1,-1
17,5,262,456,128,245,1,-1,-1,-1
17,6,122,523,68,220,1,-1,-1,-1
18,2,-1,237,213,672,1,-1,-1,-1
18,1,1667,378,158,365,1,-1,-1,-1
18,3,1323,462,74,198,1,-1,-1,-1
18,7,1861,310,56,411,1,-1,-1,-1
18,5,294,454,88,248,1,-1,-1,-1
18,8,1807,446,60,172,1,-1,-1,-1
18,4,1291,538,46,122,1,-1,-1,-1
19,2,-2,238,221,669,1,-1,-1,-1
19,1,1663,376,157,368,1,-1,-1,-1
19,5,301,452,90,250,1,-1,-1,-1
19,7,1860,319,58,410,1,-1,-1,-1
19,3,1324,462,73,198,1,-1,-1,-1
19,8,1807,448,59,170,1,-1,-1,-1
19,4,1293,538,45,121,1,-1,-1,-1
20,2,-4,240,235,664,1,-1,-1,-1
20,1,1655,376,166,370,1,-1,-1,-1
20,5,306,451,95,252,1,-1,-1,-1
20,7,1858,322,59,417,1,-1,-1,-1
20,3,1327,462,69,198,1,-1,-1,-1
20,8,1808,448,56,169,1,-1,-1,-1
21,2,-3,239,243,666,1,-1,-1,-1
21,1,1650,376,169,370,1,-1,-1,-1
21,5,311,451,95,252,1,-1,-1,-1
21,7,1858,327,59,420,1,-1,-1,-1
21,3,1327,461,69,199,1,-1,-1,-1
21,8,1808,448,56,170,1,-1,-1,-1
21,4,1297,539,47,122,1,-1,-1,-1
22,2,-3,240,254,663,1,-1,-1,-1
22,1,1647,377,168,371,1,-1,-1,-1
22,7,1856,326,61,429,1,-1,-1,-1
22,5,314,452,94,249,1,-1,-1,-1
22,8,1807,447,57,171,1,-1,-1,-1
22,3,1329,461,66,199,1,-1,-1,-1
22,4,1299,538,46,122,1,-1,-1,-1
23,2,-5,241,273,660,1,-1,-1,-1
23,1,1645,377,164,374,1,-1,-1,-1
23,7,1854,326,64,434,1,-1,-1,-1
23,5,314,452,95,249,1,-1,-1,-1
23,8,1808,446,56,171,1,-1,-1,-1
23,3,1329,462,66,198,1,-1,-1,-1
23,4,1301,539,44,122,1,-1,-1,-1
24,2,-6,239,292,663,1,-1,-1,-1
24,1,1640,378,167,374,1,-1,-1,-1
24,5,314,454,95,247,1,-1,-1,-1
24,7,1850,327,69,435,1,-1,-1,-1
24,8,1808,445,55,172,1,-1,-1,-1
24,3,1330,462,66,199,1,-1,-1,-1
24,4,1303,539,43,121,1,-1,-1,-1
25,2,-10,239,323,664,1,-1,-1,-1
25,1,1634,379,170,376,1,-1,-1,-1
25,7,1840,328,82,436,1,-1,-1,-1
25,5,313,455,95,246,1,-1,-1,-1
25,3,1329,461,67,201,1,-1,-1,-1
25,8,1811,445,51,172,1,-1,-1,-1
25,4,1306,539,40,122,1,-1,-1,-1
26,2,-4,237,333,666,1,-1,-1,-1
26,1,1631,380,168,377,1,-1,-1,-1
26,7,1837,328,83,438,1,-1,-1,-1
26,5,313,454,96,248,1,-1,-1,-1
26,3,1331,462,65,200,1,-1,-1,-1
26,4,1307,539,40,122,1,-1,-1,-1
26,8,1813,449,50,165,1,-1,-1,-1
27,2,0,238,342,665,1,-1,-1,-1
27,1,1628,380,168,379,1,-1,-1,-1
27,7,1837,326,80,441,1,-1,-1,-1
27,5,313,456,97,246,1,-1,-1,-1
27,3,1331,462,66,200,1,-1,-1,-1
27,4,1307,538,41,124,1,-1,-1,-1
28,2,-1,235,364,667,1,-1,-1,-1
28,7,1834,324,83,445,1,-1,-1,-1
28,1,1626,379,166,383,1,-1,-1,-1
28,5,311,453,101,251,1,-1,-1,-1
28,3,1331,462,65,200,1,-1,-1,-1
28,4,1308,538,41,125,1,-1,-1,-1
29,2,-6,234,398,667,1,-1,-1,-1
29,7,1830,323,88,447,1,-1,-1,-1
29,1,1626,377,164,385,1,-1,-1,-1
29,5,310,453,102,249,1,-1,-1,-1
29,3,1331,462,67,201,1,-1,-1,-1
29,4,1309,538,40,124,1,-1,-1,-1
30,2,2,232,397,671,1,-1,-1,-1
30,7,1823,319,97,451,1,-1,-1,-1
30,1,1625,375,163,387,1,-1,-1,-1
30,5,315,478,96,214,1,-1,-1,-1
30,3,1331,462,69,200,1,-1,-1,-1
30,4,1310,539,40,124,1,-1,-1,-1
31,2,0,231,419,671,1,-1,-1,-1
31,7,1819,317,100,454,1,-1,-1,-1
31,1,1628,374,157,388,1,-1,-1,-1
31,3,1331,463,72,199,1,-1,-1,-1
31,4,1310,539,39,123,1,-1,-1,-1
32,2,5,230,422,672,1,-1,-1,-1
32,7,1816,315,101,456,1,-1,-1,-1
32,1,1625,372,160,389,1,-1,-1,-1
32,3,1332,463,74,200,1,-1,-1,-1
32,4,1310,539,39,123,1,-1,-1,-1
33,2,8,233,423,667,1,-1,-1,-1
33,7,1811,311,107,459,1,-1,-1,-1
33,1,1626,371,155,389,1,-1,-1,-1
33,3,1333,463,76,200,1,-1,-1,-1
33,4,1310,539,40,123,1,-1,-1,-1
34,2,9,235,427,666,1,-1,-1,-1
34,7,1807,309,111,460,1,-1,-1,-1
34,1,1626,370,152,390,1,-1,-1,-1
34,3,1333,464,79,199,1,-1,-1,-1
34,4,1311,538,40,124,1,-1,-1,-1
35,2,1,241,456,657,1,-1,-1,-1
35,7,1801,307,117,462,1,-1,-1,-1
35,1,1626,369,149,393,1,-1,-1,-1
35,3,1333,464,82,199,1,-1,-1,-1
35,4,1312,539,41,124,1,-1,-1,-1
35,5,344,494,70,210,1,-1,-1,-1
36,2,0,243,469,656,1,-1,-1,-1
36,7,1798,307,120,462,1,-1,-1,-1
36,1,1625,367,150,398,1,-1,-1,-1
36,3,1335,464,82,199,1,-1,-1,-1
36,4,1313,539,41,123,1,-1,-1,-1
36,5,343,493,71,210,1,-1,-1,-1
36,8,121,505,68,236,1,-1,-1,-1
37,2,2,245,476,655,1,-1,-1,-1
37,7,1794,305,123,463,1,-1,-1,-1
37,1,1625,368,148,399,1,-1,-1,-1
37,3,1336,464,83,199,1,-1,-1,-1
37,4,1313,540,42,122,1,-1,-1,-1
38,2,23,247,453,654,1,-1,-1,-1
38,7,1791,303,125,468,1,-1,-1,-1
38,1,1623,368,148,400,1,-1,-1,-1
38,3,1337,463,82,199,1,-1,-1,-1
38,4,1314,539,43,123,1,-1,-1,-1
39,2,31,249,454,651,1,-1,-1,-1
39,7,1788,301,129,475,1,-1,-1,-1
39,1,1622,369,148,401,1,-1,-1,-1
39,3,1338,463,82,199,1,-1,-1,-1
39,4,1315,539,42,123,1,-1,-1,-1
40,7,1785,302,131,477,1,-1,-1,-1
40,2,69,252,407,648,1,-1,-1,-1
40,1,1620,369,153,403,1,-1,-1,-1
40,3,1338,464,83,198,1,-1,-1,-1
40,4,1316,539,43,123,1,-1,-1,-1
41,7,1783,305,133,474,1,-1,-1,-1
41,2,99,251,386,650,1,-1,-1,-1
41,1,1618,370,155,405,1,-1,-1,-1
41,3,1339,465,83,197,1,-1,-1,-1
41,4,1317,538,43,123,1,-1,-1,-1
41,5,122,530,68,212,1,-1,-1,-1
42,7,1782,305,134,475,1,-1,-1,-1
42,2,130,253,366,645,1,-1,-1,-1
42,1,1616,369,158,409,1,-1,-1,-1
42,3,1340,465,81,197,1,-1,-1,-1
42,4,1318,538,42,123,1,-1,-1,-1
42,5,141,528,68,213,1,-1,-1,-1
43,2,169,253,336,640,1,-1,-1,-1
43,7,1780,306,136,477,1,-1,-1,-1
43,1,1614,368,160,412,1,-1,-1,-1
43,3,1340,465,81,198,1,-1,-1,-1
43,4,1318,538,43,123,1,-1,-1,-1
44,2,223,253,284,634,1,-1,-1,-1
44,7,1780,306,136,479,1,-1,-1,-1
44,1,1610,367,165,414,1,-1,-1,-1
44,3,1339,464,82,199,1,-1,-1,-1
44,4,1318,538,44,123,1,-1,-1,-1
45,7,1779,304,137,488,1,-1,-1,-1
45,2,269,254,251,625,1,-1,-1,-1
45,1,1609,364,166,418,1,-1,-1,-1
45,3,1340,464,80,199,1,-1,-1,-1
45,4,1317,538,45,123,1,-1,-1,-1
45,5,121,527,67,214,1,-1,-1,-1
46,7,1779,303,137,491,1,-1,-1,-1
46,2,304,253,234,621,1,-1,-1,-1
46,1,1604,362,173,419,1,-1,-1,-1
46,3,1340,464,80,198,1,-1,-1,-1
46,4,1317,538,45,123,1,-1,-1,-1
46,9,242,456,62,239,1,-1,-1,-1
46,5,96,527,68,221,1,-1,-1,-1
47,7,1780,302,136,494,1,-1,-1,-1
47,2,333,252,220,617,1,-1,-1,-1
47,1,1598,362,179,419,1,-1,-1,-1
47,3,1340,465,79,196,1,-1,-1,-1
47,4,1317,538,45,123,1,-1,-1,-1
47,9,241,456,67,239,1,-1,-1,-1
47,5,97,528,66,217,1,-1,-1,-1
48,7,1780,299,136,498,1,-1,-1,-1
48,1,1590,358,187,423,1,-1,-1,-1
48,2,361,253,209,612,1,-1,-1,-1
48,3,1340,465,80,196,1,-1,-1,-1
48,4,1317,539,45,122,1,-1,-1,-1
48,5,97,522,68,226,1,-1,-1,-1
48,9,241,455,66,239,1,-1,-1,-1
49,7,1780,296,137,502,1,-1,-1,-1
49,2,378,254,219,608,1,-1,-1,-1
49,1,1583,358,191,422,1,-1,-1,-1
49,3,1340,466,79,196,1,-1,-1,-1
49,4,1317,539,45,122,1,-1,-1,-1
49,9,241,455,64,239,1,-1,-1,-1
49,5,99,525,67,219,1,-1,-1,-1
50,2,374,256,275,604,1,-1,-1,-1
50,7,1780,293,137,505,1,-1,-1,-1
50,1,1576,356,197,425,1,-1,-1,-1
50,3,1339,465,80,197,1,-1,-1,-1
50,4,1317,539,45,123,1,-1,-1,-1
50,5,101,518,71,229,1,-1,-1,-1
50,9,241,456,61,239,1,-1,-1,-1
51,2,382,258,304,600,1,-1,-1,-1
51,7,1780,290,137,508,1,-1,-1,-1
51,1,1572,354,195,429,1,-1,-1,-1
51,3,1340,466,80,196,1,-1,-1,-1
51,4,1317,538,46,124,1,-1,-1,-1
51,5,106,514,68,232,1,-1,-1,-1
52,2,389,263,325,594,1,-1,-1,-1
52,7,1780,289,137,508,1,-1,-1,-1
52,1,1567,354,197,429,1,-1,-1,-1
52,3,1340,466,79,196,1,-1,-1,-1
52,4,1317,539,45,122,1,-1,-1,-1
52,5,109,518,69,222,1,-1,-1,-1
52,9,363,442,90,263,1,-1,-1,-1
53,2,397,268,337,587,1,-1,-1,-1
53,7,1778,286,139,510,1,-1,-1,-1
53,1,1563,353,200,432,1,-1,-1,-1
53,3,1339,465,81,197,1,-1,-1,-1
53,4,1318,539,44,123,1,-1,-1,-1
53,5,111,513,71,230,1,-1,-1,-1
54,2,404,271,341,582,1,-1,-1,-1
54,7,1777,285,141,511,1,-1,-1,-1
54,1,1561,353,196,433,1,-1,-1,-1
54,3,1339,465,81,197,1,-1,-1,-1
54,9,362,445,114,261,1,-1,-1,-1
54,4,1318,540,44,122,1,-1,-1,-1
54,10,33,499,77,249,1,-1,-1,-1
54,11,241,458,58,237,1,-1,-1,-1
54,5,114,508,73,235,1,-1,-1,-1
55,2,414,273,336,581,1,-1,-1,-1
55,7,1775,283,144,512,1,-1,-1,-1
55,1,1560,356,191,431,1,-1,-1,-1
55,9,373,443,117,262,1,-1,-1,-1
55,3,1338,465,82,197,1,-1,-1,-1
55,4,1318,540,43,122,1,-1,-1,-1
55,5,116,505,74,238,1,-1,-1,-1
55,11,242,458,57,238,1,-1,-1,-1
55,10,36,499,75,248,1,-1,-1,-1
56,2,430,273,316,582,1,-1,-1,-1
56,7,1772,281,147,516,1,-1,-1,-1
56,1,1556,357,192,433,1,-1,-1,-1
56,9,382,443,117,261,1,-1,-1,-1
56,3,1340,466,79,196,1,-1,-1,-1
56,4,1319,540,42,122,1,-1,-1,-1
56,11,241,457,57,237,1,-1,-1,-1
56,5,119,512,70,226,1,-1,-1,-1
57,7,1768,280,151,519,1,-1,-1,-1
57,2,451,272,290,582,1,-1,-1,-1
57,1,1553,358,193,436,1,-1,-1,-1
57,9,387,441,117,264,1,-1,-1,-1
57,3,1339,466,80,196,1,-1,-1,-1
57,4,1319,540,42,122,1,-1,-1,-1
57,11,242,458,56,238,1,-1,-1,-1
57,5,120,512,70,227,1,-1,-1,-1
58,7,1764,281,155,520,1,-1,-1,-1
58,2,483,269,248,580,1,-1,-1,-1
58,1,1548,359,194,438,1,-1,-1,-1
58,9,389,444,116,260,1,-1,-1,-1
58,3,1339,466,79,196,1,-1,-1,-1
58,4,1319,539,42,123,1,-1,-1,-1
58,11,241,458,56,237,1,-1,-1,-1
59,7,1760,283,159,520,1,-1,-1,-1
59,1,1541,357,195,442,1,-1,-1,-1
59,2,511,266,222,579,1,-1,-1,-1
59,9,388,445,118,260,1,-1,-1,-1
59,3,1339,466,80,196,1,-1,-1,-1
59,4,1319,539,41,123,1,-1,-1,-1
59,11,239,458,57,237,1,-1,-1,-1
59,10,34,499,76,248,1,-1,-1,-1
60,7,1757,282,161,524,1,-1,-1,-1
60,1,1530,356,206,444,1,-1,-1,-1
60,2,545,261,210,583,1,-1,-1,-1
60,9,385,445,118,259,1,-1,-1,-1
60,3,1339,466,80,196,1,-1,-1,-1
60,4,1319,539,41,123,1,-1,-1,-1
60,5,121,517,67,224,1,-1,-1,-1
61,7,1754,283,164,526,1,-1,-1,-1
61,1,1523,353,209,448,1,-1,-1,-1
61,9,385,441,113,265,1,-1,-1,-1
61,2,572,261,214,579,1,-1,-1,-1
61,3,1339,466,80,196,1,-1,-1,-1
61,4,1319,540,41,122,1,-1,-1,-1
61,5,121,519,69,220,1,-1,-1,-1
62,7,1751,284,168,528,1,-1,-1,-1
62,1,1518,351,211,449,1,-1,-1,-1
62,9,384,441,111,264,1,-1,-1,-1
62,2,589,259,231,581,1,-1,-1,-1
62,3,1339,466,81,196,1,-1,-1,-1
62,4,1318,539,41,123,1,-1,-1,-1
62,11,242,473,53,224,1,-1,-1,-1
63,7,1743,281,177,536,1,-1,-1,-1
63,1,1513,350,210,450,1,-1,-1,-1
63,2,606,264,245,574,1,-1,-1,-1
63,9,389,441,102,263,1,-1,-1,-1
63,3,1340,467,78,194,1,-1,-1,-1
63,4,1318,539,41,123,1,-1,-1,-1
64,7,1738,279,181,540,1,-1,-1,-1
64,1,1509,349,207,451,1,-1,-1,-1
64,2,629,268,243,570,1,-1,-1,-1
64,9,395,441,95,263,1,-1,-1,-1
64,3,1340,466,78,195,1,-1,-1,-1
64,4,1318,539,41,123,1,-1,-1,-1
64,11,243,472,51,227,1,-1,-1,-1
65,7,1732,276,187,545,1,-1,-1,-1
65,2,638,275,261,561,1,-1,-1,-1
65,1,1506,346,204,453,1,-1,-1,-1
65,9,401,438,93,267,1,-1,-1,-1
65,3,1340,466,78,195,1,-1,-1,-1
65,4,1318,539,41,123,1,-1,-1,-1
65,11,239,471,59,231,1,-1,-1,-1
66,7,1727,275,191,546,1,-1,-1,-1
66,2,645,279,272,557,1,-1,-1,-1
66,1,1507,345,197,455,1,-1,-1,-1
66,9,407,439,90,266,1,-1,-1,-1
66,3,1339,466,79,195,1,-1,-1,-1
66,11,237,474,69,230,1,-1,-1,-1
66,4,1317,539,41,123,1,-1,-1,-1
67,7,1722,274,196,547,1,-1,-1,-1
67,2,651,283,277,554,1,-1,-1,-1
67,1,1509,343,190,461,1,-1,-1,-1
67,9,412,439,89,265,1,-1,-1,-1
67,11,238,475,76,229,1,-1,-1,-1
67,3,1340,467,78,194,1,-1,-1,-1
67,4,1317,539,41,123,1,-1,-1,-1
68,7,1716,271,202,551,1,-1,-1,-1
68,2,655,288,289,549,1,-1,-1,-1
68,1,1512,342,186,466,1,-1,-1,-1
68,9,414,439,94,266,1,-1,-1,-1
68,11,238,477,85,228,1,-1,-1,-1
68,3,1340,465,79,197,1,-1,-1,-1
68,4,1317,539,41,123,1,-1,-1,-1
69,7,1713,270,204,552,1,-1,-1,-1
69,2,668,290,281,548,1,-1,-1,-1
69,1,1513,342,183,468,1,-1,-1,-1
69,9,417,438,96,265,1,-1,-1,-1
69,3,1340,465,79,197,1,-1,-1,-1
69,11,241,477,85,230,1,-1,-1,-1
69,4,1317,539,42,123,1,-1,-1,-1
70,7,1708,268,206,553,1,-1,-1,-1
70,2,696,289,249,549,1,-1,-1,-1
70,1,1513,342,183,471,1,-1,-1,-1
70,9,418,438,100,265,1,-1,-1,-1
70,11,244,477,85,230,1,-1,-1,-1
70,3,1340,465,79,197,1,-1,-1,-1
70,4,1317,538,42,123,1,-1,-1,-1
71,7,1705,266,205,555,1,-1,-1,-1
71,1,1514,344,180,471,1,-1,-1,-1
71,2,715,291,236,539,1,-1,-1,-1
71,9,418,438,104,265,1,-1,-1,-1
71,3,1340,465,80,197,1,-1,-1,-1
71,11,246,476,87,231,1,-1,-1,-1
71,4,1317,538,42,123,1,-1,-1,-1
72,7,1701,264,204,560,1,-1,-1,-1
72,1,1512,345,182,475,1,-1,-1,-1
72,2,737,291,215,532,1,-1,-1,-1
72,9,417,438,112,264,1,-1,-1,-1
72,3,1340,465,80,198,1,-1,-1,-1
72,11,248,475,88,232,1,-1,-1,-1
72,4,1316,538,42,123,1,-1,-1,-1
73,7,1699,262,201,568,1,-1,-1,-1
73,1,1510,344,184,479,1,-1,-1,-1
73,9,416,438,117,265,1,-1,-1,-1
73,2,764,289,183,526,1,-1,-1,-1
73,3,1340,465,81,197,1,-1,-1,-1
73,11,253,474,83,233,1,-1,-1,-1
73,4,1316,538,42,123,1,-1,-1,-1
73,12,41,498,70,250,1,-1,-1,-1
73,13,120,527,71,215,1,-1,-1,-1
74,7,1696,262,199,572,1,-1,-1,-1
74,1,1507,344,187,481,1,-1,-1,-1
74,9,415,439,122,264,1,-1,-1,-1
74,2,777,283,177,530,1,-1,-1,-1
74,3,1341,465,79,198,1,-1,-1,-1
74,11,256,472,81,235,1,-1,-1,-1
74,4,1316,538,42,123,1,-1,-1,-1
74,12,42,498,69,250,1,-1,-1,-1
75,7,1693,264,199,569,1,-1,-1,-1
75,1,1503,340,191,488,1,-1,-1,-1
75,9,414,438,127,266,1,-1,-1,-1
75,2,795,282,163,526,1,-1,-1,-1
75,3,1340,465,81,198,1,-1,-1,-1
75,11,257,470,84,236,1,-1,-1,-1
75,4,1317,538,41,123,1,-1,-1,-1
75,13,121,517,74,226,1,-1,-1,-1
75,12,40,497,69,249,1,-1,-1,-1
76,7,1690,266,200,568,1,-1,-1,-1
76,1,1501,339,193,490,1,-1,-1,-1
76,9,413,439,129,266,1,-1,-1,-1
76,2,798,283,186,522,1,-1,-1,-1
76,11,253,469,95,237,1,-1,-1,-1
76,3,1341,466,78,196,1,-1,-1,-1
76,4,1316,538,41,123,1,-1,-1,-1
77,7,1688,266,200,570,1,-1,-1,-1
77,1,1493,336,203,492,1,-1,-1,-1
77,9,413,437,129,268,1,-1,-1,-1
77,2,804,284,209,519,1,-1,-1,-1
77,3,1340,465,80,197,1,-1,-1,-1
77,11,259,466,86,239,1,-1,-1,-1
77,4,1316,538,41,123,1,-1,-1,-1
77,12,42,498,69,249,1,-1,-1,-1
78,2,808,290,242,510,1,-1,-1,-1
78,7,1686,265,199,574,1,-1,-1,-1
78,1,1489,335,204,493,1,-1,-1,-1
78,9,418,436,120,270,1,-1,-1,-1
78,3,1340,465,79,197,1,-1,-1,-1
78,11,270,464,76,241,1,-1,-1,-1
78,4,1316,538,42,124,1,-1,-1,-1
78,12,41,497,69,250,1,-1,-1,-1
79,2,818,294,256,504,1,-1,-1,-1
79,7,1684,265,200,579,1,-1,-1,-1
79,1,1478,333,215,494,1,-1,-1,-1
79,9,422,435,113,271,1,-1,-1,-1
79,11,273,464,85,239,1,-1,-1,-1
79,3,1340,465,80,197,1,-1,-1,-1
79,4,1316,538,42,124,1,-1,-1,-1
79,12,41,497,69,250,1,-1,-1,-1
79,13,121,511,75,231,1,-1,-1,-1
80,2,829,297,257,499,1,-1,-1,-1
80,7,1680,263,203,586,1,-1,-1,-1
80,1,1465,330,228,497,1,-1,-1,-1
80,11,278,466,93,237,1,-1,-1,-1
80,9,428,434,101,272,1,-1,-1,-1
80,3,1340,465,81,197,1,-1,-1,-1
80,4,1316,538,41,123,1,-1,-1,-1
80,12,40,497,70,249,1,-1,-1,-1
80,13,119,508,75,233,1,-1,-1,-1
81,2,837,300,258,496,1,-1,-1,-1
81,7,1678,263,204,590,1,-1,-1,-1
81,1,1456,328,233,498,1,-1,-1,-1
81,11,282,467,99,235,1,-1,-1,-1
81,9,432,434,95,272,1,-1,-1,-1
81,3,1340,465,82,198,1,-1,-1,-1
81,4,1316,538,42,124,1,-1,-1,-1
81,12,37,497,73,249,1,-1,-1,-1
81,13,119,510,75,230,1,-1,-1,-1
82,2,846,302,252,494,1,-1,-1,-1
82,1,1444,325,244,503,1,-1,-1,-1
82,7,1677,261,204,595,1,-1,-1,-1
82,9,434,433,95,273,1,-1,-1,-1
82,11,286,464,102,241,1,-1,-1,-1
82,3,1341,465,78,197,1,-1,-1,-1
82,4,1316,538,42,124,1,-1,-1,-1
83,7,1676,258,206,601,1,-1,-1,-1
83,2,864,304,229,491,1,-1,-1,-1
83,1,1433,325,249,504,1,-1,-1,-1
83,9,440,431,87,275,1,-1,-1,-1
83,11,292,465,100,239,1,-1,-1,-1
83,3,1340,465,81,197,1,-1,-1,-1
83,4,1317,538,41,123,1,-1,-1,-1
84,7,1674,256,209,604,1,-1,-1,-1
84,2,881,308,210,481,1,-1,-1,-1
84,1,1425,324,251,506,1,-1,-1,-1
84,9,443,432,85,274,1,-1,-1,-1
84,11,296,465,98,240,1,-1,-1,-1
84,3,1339,465,81,197,1,-1,-1,-1
84,4,1316,538,42,123,1,-1,-1,-1
85,7,1672,252,213,608,1,-1,-1,-1
85,1,1419,325,250,509,1,-1,-1,-1
85,2,911,306,172,479,1,-1,-1,-1
85,9,445,431,89,274,1,-1,-1,-1
85,11,303,464,90,241,1,-1,-1,-1
85,3,1339,465,81,196,1,-1,-1,-1
85,4,1316,538,42,123,1,-1,-1,-1
86,7,1671,248,214,612,1,-1,-1,-1
86,1,1415,326,247,512,1,-1,-1,-1
86,9,446,431,93,274,1,-1,-1,-1
86,2,927,302,168,482,1,-1,-1,-1
86,11,307,464,88,242,1,-1,-1,-1
